contract_multiplier,de_listed_date,exchange,listed_date,margin_rate,market_tplus,maturity_date,order_book_id,round_lot,symbol,trading_hours,type,underlying_order_book_id,underlying_symbol,order_book_id_symbol
5,2015-07-14,DCE,2014-07-15,0.05,0,2015-07-14,L1507,1,聚乙烯1507,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,聚乙烯1507(L1507)
100,2015-07-14,DCE,2014-07-15,0.07,0,2015-07-14,I1507,1,铁矿石1507,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1507(I1507)
100,2015-07-14,DCE,2014-07-15,0.07,0,2015-07-14,J1507,1,焦炭1507,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,焦炭1507(J1507)
10,2015-09-16,DCE,2014-09-16,0.08,0,2015-09-16,JD1509,1,鸡蛋1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1509(JD1509)
5,2015-07-14,DCE,2014-07-15,0.05,0,2015-07-14,PP1507,1,聚丙烯1507,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1507(PP1507)
500,2015-07-14,DCE,2014-07-15,0.05,0,2015-07-14,FB1507,1,纤维板1507,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,纤维板1507(FB1507)
20,2015-01-16,CZCE,2014-07-08,0.05,0,2015-01-16,LR1501,1,晚籼稻1501,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻1501(LR1501)
20,2014-11-14,CZCE,2014-07-08,0.05,0,2014-11-14,LR1411,1,晚籼稻1411,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻1411(LR1411)
20,2015-03-13,CZCE,2014-07-08,0.05,0,2015-03-13,LR1503,1,晚籼稻1503,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻1503(LR1503)
20,2015-05-15,CZCE,2014-07-08,0.05,0,2015-05-15,LR1505,1,晚籼稻1505,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻1505(LR1505)
20,2015-07-14,CZCE,2014-07-15,0.05,0,2015-07-14,LR1507,1,晚籼稻1507,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻1507(LR1507)
200,2015-08-07,CZCE,2014-08-08,0.05,0,2015-08-07,TC1508,1,动力煤1508,"09:31-11:30,13:01-15:00",Future,null,TC,动力煤1508(TC1508)
5,2015-08-14,CZCE,2014-08-15,0.05,0,2015-08-14,TA1508,1,PTA1508,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,PTA1508(TA1508)
10,2015-08-14,CZCE,2014-08-15,0.05,0,2015-08-14,MA1508,1,甲醇1508,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇1508(MA1508)
20,2015-08-14,CZCE,2014-08-15,0.05,0,2015-08-14,FG1508,1,玻璃1508,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃1508(FG1508)
10,2015-08-14,CZCE,2014-08-15,0.05,0,2015-08-14,RS1508,1,油菜籽1508,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RS,油菜籽1508(RS1508)
10,2015-08-14,CZCE,2014-08-15,0.05,0,2015-08-14,RM1508,1,菜籽粕1508,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM,菜籽粕1508(RM1508)
10,2015-09-16,DCE,2014-09-16,0.05,0,2015-09-16,C1509,1,玉米1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1509(C1509)
10,2016-03-14,DCE,2014-09-16,0.05,0,2016-03-14,A1603,1,豆一1603,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一1603(A1603)
10,2015-09-16,DCE,2014-09-16,0.05,0,2015-09-16,B1509,1,豆二1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B,豆二1509(B1509)
10,2015-08-14,DCE,2014-08-15,0.05,0,2015-08-14,M1508,1,豆粕1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1508(M1508)
10,2015-08-14,DCE,2014-08-15,0.05,0,2015-08-14,Y1508,1,豆油1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1508(Y1508)
10,2015-08-14,DCE,2014-08-15,0.05,0,2015-08-14,P1508,1,棕榈油1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1508(P1508)
500,2015-08-14,DCE,2014-08-15,0.1,0,2015-08-14,BB1508,1,胶合板1508,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,胶合板1508(BB1508)
500,2015-08-14,DCE,2014-08-15,0.05,0,2015-08-14,FB1508,1,纤维板1508,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,纤维板1508(FB1508)
5,2015-08-14,DCE,2014-08-15,0.05,0,2015-08-14,L1508,1,聚乙烯1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,聚乙烯1508(L1508)
5,2015-08-14,DCE,2014-08-15,0.05,0,2015-08-14,V1508,1,聚氯乙烯1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1508(V1508)
5,2015-08-14,DCE,2014-08-15,0.05,0,2015-08-14,PP1508,1,聚丙烯1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1508(PP1508)
100,2015-08-14,DCE,2014-08-15,0.07,0,2015-08-14,J1508,1,焦炭1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,焦炭1508(J1508)
60,2015-08-14,DCE,2014-08-15,0.07,0,2015-08-14,JM1508,1,焦煤1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1508(JM1508)
100,2015-08-14,DCE,2014-08-15,0.07,0,2015-08-14,I1508,1,铁矿石1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1508(I1508)
5,2014-11-14,CZCE,2014-08-08,0.05,0,2014-11-14,SF1411,1,硅铁1411,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1411(SF1411)
5,2014-12-12,CZCE,2014-08-08,0.05,0,2014-12-12,SF1412,1,硅铁1412,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1412(SF1412)
5,2015-01-16,CZCE,2014-08-08,0.05,0,2015-01-16,SF1501,1,硅铁1501,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1501(SF1501)
5,2015-02-13,CZCE,2014-08-08,0.05,0,2015-02-13,SF1502,1,硅铁1502,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1502(SF1502)
5,2015-03-13,CZCE,2014-08-08,0.05,0,2015-03-13,SF1503,1,硅铁1503,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1503(SF1503)
5,2015-04-15,CZCE,2014-08-08,0.05,0,2015-04-15,SF1504,1,硅铁1504,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1504(SF1504)
5,2015-05-15,CZCE,2014-08-08,0.05,0,2015-05-15,SF1505,1,硅铁1505,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1505(SF1505)
5,2015-06-12,CZCE,2014-08-08,0.05,0,2015-06-12,SF1506,1,硅铁1506,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1506(SF1506)
5,2015-07-14,CZCE,2014-08-08,0.05,0,2015-07-14,SF1507,1,硅铁1507,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1507(SF1507)
5,2014-11-14,CZCE,2014-08-08,0.05,0,2014-11-14,SM1411,1,锰硅1411,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1411(SM1411)
5,2014-12-12,CZCE,2014-08-08,0.05,0,2014-12-12,SM1412,1,锰硅1412,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1412(SM1412)
5,2015-01-16,CZCE,2014-08-08,0.05,0,2015-01-16,SM1501,1,锰硅1501,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1501(SM1501)
5,2015-02-13,CZCE,2014-08-08,0.05,0,2015-02-13,SM1502,1,锰硅1502,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1502(SM1502)
5,2015-03-13,CZCE,2014-08-08,0.05,0,2015-03-13,SM1503,1,锰硅1503,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1503(SM1503)
5,2015-04-15,CZCE,2014-08-08,0.05,0,2015-04-15,SM1504,1,锰硅1504,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1504(SM1504)
5,2015-05-15,CZCE,2014-08-08,0.05,0,2015-05-15,SM1505,1,锰硅1505,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1505(SM1505)
5,2015-07-14,CZCE,2014-08-08,0.05,0,2015-07-14,SM1507,1,锰硅1507,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1507(SM1507)
5,2015-06-12,CZCE,2014-08-08,0.05,0,2015-06-12,SM1506,1,锰硅1506,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1506(SM1506)
5,2015-08-14,CZCE,2014-08-15,0.05,0,2015-08-14,SF1508,1,硅铁1508,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1508(SF1508)
5,2015-08-14,CZCE,2014-08-15,0.05,0,2015-08-14,SM1508,1,锰硅1508,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1508(SM1508)
200,2015-09-09,CZCE,2014-09-09,0.05,0,2015-09-09,TC1509,1,动力煤1509,"09:31-11:30,13:01-15:00",Future,null,TC,动力煤1509(TC1509)
50,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,PM1509,1,普麦1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM,普麦1509(PM1509)
20,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,WH1509,1,强麦1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH,强麦1509(WH1509)
10,2016-03-14,CZCE,2014-09-16,0.05,0,2016-03-14,SR1603,1,白糖1603,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR,白糖1603(SR1603)
5,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,CF1509,1,棉花1509,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF,棉花1509(CF1509)
5,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,TA1509,1,PTA1509,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,PTA1509(TA1509)
10,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,OI1509,1,菜籽油1509,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI,菜籽油1509(OI1509)
20,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,RI1509,1,早籼稻1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI,早籼稻1509(RI1509)
10,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,MA1509,1,甲醇1509,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇1509(MA1509)
20,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,FG1509,1,玻璃1509,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃1509(FG1509)
10,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,RS1509,1,油菜籽1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RS,油菜籽1509(RS1509)
10,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,RM1509,1,菜籽粕1509,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM,菜籽粕1509(RM1509)
20,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,JR1509,1,粳稻谷1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR,粳稻谷1509(JR1509)
20,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,LR1509,1,晚籼稻1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻1509(LR1509)
5,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,SF1509,1,硅铁1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1509(SF1509)
5,2015-09-16,CZCE,2014-09-16,0.05,0,2015-09-16,SM1509,1,锰硅1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1509(SM1509)
500,2015-09-16,DCE,2014-09-16,0.05,0,2015-09-16,FB1509,1,纤维板1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,纤维板1509(FB1509)
100,2015-09-16,DCE,2014-09-16,0.07,0,2015-09-16,I1509,1,铁矿石1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1509(I1509)
5,2015-09-16,DCE,2014-09-16,0.05,0,2015-09-16,PP1509,1,聚丙烯1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1509(PP1509)
5,2015-09-16,DCE,2014-09-16,0.05,0,2015-09-16,L1509,1,聚乙烯1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,聚乙烯1509(L1509)
500,2015-09-16,DCE,2014-09-16,0.1,0,2015-09-16,BB1509,1,胶合板1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,胶合板1509(BB1509)
10,2015-09-16,DCE,2014-09-16,0.05,0,2015-09-16,M1509,1,豆粕1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1509(M1509)
10,2015-09-16,DCE,2014-09-16,0.05,0,2015-09-16,P1509,1,棕榈油1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1509(P1509)
5,2015-09-16,DCE,2014-09-16,0.05,0,2015-09-16,V1509,1,聚氯乙烯1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1509(V1509)
10,2015-09-16,DCE,2014-09-16,0.05,0,2015-09-16,Y1509,1,豆油1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1509(Y1509)
100,2015-09-16,DCE,2014-09-16,0.07,0,2015-09-16,J1509,1,焦炭1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,焦炭1509(J1509)
60,2015-09-16,DCE,2014-09-16,0.07,0,2015-09-16,JM1509,1,焦煤1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1509(JM1509)
200,2015-10-14,CZCE,2014-10-15,0.05,0,2015-10-14,TC1510,1,动力煤1510,"09:31-11:30,13:01-15:00",Future,null,TC,动力煤1510(TC1510)
5,2015-10-21,CZCE,2014-10-22,0.05,0,2015-10-21,TA1510,1,PTA1510,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,PTA1510(TA1510)
20,2015-10-21,CZCE,2014-10-22,0.05,0,2015-10-21,FG1510,1,玻璃1510,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃1510(FG1510)
10,2015-10-21,CZCE,2014-10-22,0.05,0,2015-10-21,MA1510,1,甲醇1510,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇1510(MA1510)
5,2015-10-21,CZCE,2014-10-22,0.05,0,2015-10-21,SF1510,1,硅铁1510,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1510(SF1510)
5,2015-10-21,CZCE,2014-10-22,0.05,0,2015-10-21,SM1510,1,锰硅1510,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1510(SM1510)
10,2015-11-13,DCE,2014-11-17,0.05,0,2015-11-13,C1511,1,玉米1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1511(C1511)
500,2015-10-21,DCE,2014-10-22,0.1,0,2015-10-21,BB1510,1,胶合板1510,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,胶合板1510(BB1510)
60,2015-10-21,DCE,2014-10-22,0.07,0,2015-10-21,JM1510,1,焦煤1510,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1510(JM1510)
5,2015-10-21,DCE,2014-10-22,0.05,0,2015-10-21,V1510,1,聚氯乙烯1510,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1510(V1510)
100,2015-10-21,DCE,2014-10-22,0.07,0,2015-10-21,I1510,1,铁矿石1510,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1510(I1510)
5,2015-10-21,DCE,2014-10-22,0.05,0,2015-10-21,L1510,1,聚乙烯1510,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,聚乙烯1510(L1510)
10,2015-11-13,DCE,2014-11-17,0.05,0,2015-11-13,B1511,1,豆二1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B,豆二1511(B1511)
10,2015-11-13,DCE,2014-11-17,0.05,0,2015-11-13,Y1511,1,豆油1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1511(Y1511)
100,2015-10-21,DCE,2014-10-22,0.07,0,2015-10-21,J1510,1,焦炭1510,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,焦炭1510(J1510)
10,2016-05-16,DCE,2014-11-17,0.07,0,2016-05-16,A1605,1,豆一1605,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一1605(A1605)
500,2015-10-21,DCE,2014-10-22,0.05,0,2015-10-21,FB1510,1,纤维板1510,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,纤维板1510(FB1510)
10,2015-10-21,DCE,2014-10-22,0.08,0,2015-10-21,JD1510,1,鸡蛋1510,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1510(JD1510)
10,2015-10-21,DCE,2014-10-22,0.05,0,2015-10-21,P1510,1,棕榈油1510,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1510(P1510)
10,2015-11-13,DCE,2014-11-17,0.05,0,2015-11-13,M1511,1,豆粕1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1511(M1511)
5,2015-10-21,DCE,2014-10-22,0.05,0,2015-10-21,PP1510,1,聚丙烯1510,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1510(PP1510)
10,2015-11-13,DCE,2014-11-17,0.05,0,2015-11-13,P1511,1,棕榈油1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1511(P1511)
10,2015-11-13,DCE,2014-11-17,0.08,0,2015-11-13,JD1511,1,鸡蛋1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1511(JD1511)
500,2015-11-13,DCE,2014-11-17,0.1,0,2015-11-13,BB1511,1,胶合板1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,胶合板1511(BB1511)
500,2015-11-13,DCE,2014-11-17,0.05,0,2015-11-13,FB1511,1,纤维板1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,纤维板1511(FB1511)
5,2015-11-13,DCE,2014-11-17,0.05,0,2015-11-13,V1511,1,聚氯乙烯1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1511(V1511)
5,2015-11-13,DCE,2014-11-17,0.05,0,2015-11-13,L1511,1,聚乙烯1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,聚乙烯1511(L1511)
5,2015-11-13,DCE,2014-11-17,0.05,0,2015-11-13,PP1511,1,聚丙烯1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1511(PP1511)
100,2015-11-13,DCE,2014-11-17,0.07,0,2015-11-13,J1511,1,焦炭1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,焦炭1511(J1511)
100,2015-11-13,DCE,2014-11-17,0.07,0,2015-11-13,I1511,1,铁矿石1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1511(I1511)
60,2015-11-13,DCE,2014-11-17,0.07,0,2015-11-13,JM1511,1,焦煤1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1511(JM1511)
200,2015-11-06,CZCE,2014-11-10,0.05,0,2015-11-06,TC1511,1,动力煤1511,"09:31-11:30,13:01-15:00",Future,null,TC,动力煤1511(TC1511)
50,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,PM1511,1,普麦1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM,普麦1511(PM1511)
20,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,WH1511,1,强麦1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH,强麦1511(WH1511)
5,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,CF1511,1,棉花1511,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF,棉花1511(CF1511)
5,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,TA1511,1,PTA1511,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,PTA1511(TA1511)
10,2016-05-16,CZCE,2014-11-17,0.05,0,2016-05-16,SR1605,1,白糖1605,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR,白糖1605(SR1605)
10,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,OI1511,1,菜籽油1511,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI,菜籽油1511(OI1511)
20,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,RI1511,1,早籼稻1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI,早籼稻1511(RI1511)
10,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,MA1511,1,甲醇1511,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇1511(MA1511)
20,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,FG1511,1,玻璃1511,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃1511(FG1511)
10,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,RM1511,1,菜籽粕1511,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM,菜籽粕1511(RM1511)
10,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,RS1511,1,油菜籽1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RS,油菜籽1511(RS1511)
20,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,JR1511,1,粳稻谷1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR,粳稻谷1511(JR1511)
20,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,LR1511,1,晚籼稻1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻1511(LR1511)
5,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,SM1511,1,锰硅1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅1511(SM1511)
5,2015-11-13,CZCE,2014-11-17,0.05,0,2015-11-13,SF1511,1,硅铁1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁1511(SF1511)
100,2015-12-14,DCE,2014-12-15,0.07,0,2015-12-14,J1512,1,焦炭1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,焦炭1512(J1512)
5,2015-12-14,DCE,2014-12-15,0.06,0,2015-12-14,L1512,1,聚乙烯1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,聚乙烯1512(L1512)
10,2015-12-14,DCE,2014-12-15,0.05,0,2015-12-14,M1512,1,豆粕1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1512(M1512)
5,2015-12-14,DCE,2014-12-15,0.05,0,2015-12-14,V1512,1,聚氯乙烯1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1512(V1512)
10,2016-01-15,DCE,2015-01-19,0.05,0,2016-01-15,C1601,1,玉米1601,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,玉米1601(C1601)
10,2015-12-14,DCE,2014-12-15,0.05,0,2015-12-14,Y1512,1,豆油1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1512(Y1512)
10,2015-12-14,DCE,2014-12-15,0.05,0,2015-12-14,P1512,1,棕榈油1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1512(P1512)
500,2015-12-14,DCE,2014-12-15,0.05,0,2015-12-14,FB1512,1,纤维板1512,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,纤维板1512(FB1512)
500,2015-12-14,DCE,2014-12-15,0.1,0,2015-12-14,BB1512,1,胶合板1512,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,胶合板1512(BB1512)
5,2015-12-14,DCE,2014-12-15,0.06,0,2015-12-14,PP1512,1,聚丙烯1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1512(PP1512)
10,2016-01-15,DCE,2015-01-19,0.05,0,2016-01-15,B1601,1,豆二1601,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B,豆二1601(B1601)
10,2015-12-14,DCE,2014-12-15,0.08,0,2015-12-14,JD1512,1,鸡蛋1512,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1512(JD1512)
60,2015-12-14,DCE,2014-12-15,0.07,0,2015-12-14,JM1512,1,焦煤1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1512(JM1512)
100,2015-12-14,DCE,2014-12-15,0.07,0,2015-12-14,I1512,1,铁矿石1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1512(I1512)
10,2016-07-14,DCE,2015-01-19,0.07,0,2016-07-14,A1607,1,豆一1607,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,豆一1607(A1607)
200,2015-12-07,CZCE,2014-12-08,0.05,0,2015-12-07,TC1512,1,动力煤1512,"09:31-11:30,13:01-15:00",Future,null,TC,动力煤1512(TC1512)
5,2015-12-14,CZCE,2014-12-15,0.05,0,2015-12-14,TA1512,1,PTA1512,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,PTA1512(TA1512)
